20060214041500	0.01	-4.42
20060214044500	-0.02	-4.64
20060214051500	0.03	-4.81
20060214054500	-0.01	-5.13
20060214061500	0.05	-5.45
20060214064500	-0.01	-5.81
20060214071500	-0.01	-6.07
20060214074500	-0.04	-6.29
20060214081500	-0.02	-6.57
20060214084500	0.02	-6.81
20060214091500	0.01	-6.93
20060214094500	-0.04	-7.07
20060214101500	-0.02	-7.33
20060214104500	0.01	-7.4
20060214111500	NaN	-7.53
20060214114500	0.01	-7.33
20060214121500	0.02	-7.11
20060214124500	-0.01	-6.97
20060214131500	0.04	-6.84
20060214134500	0.02	-6.64
20060214141500	0.04	-6.64
20060214144500	-0.03	-6.69
20060214151500	0.03	-6.69
20060214154500	NaN	-6.62
20060214161500	-0.01	-6.85
20060214164500	-0.06	-6.84
20060214171500	-0.02	-6.99
20060214174500	0.01	-7.09
20060214181500	-0.02	-7.3
20060214184500	-0.04	-7.43
20060214191500	0.02	-7.59
20060214194500	0.02	-7.76
20060214201500	-0.01	-7.93
20060214204500	NaN	-8.27
20060214211500	NaN	-8.44
20060214214500	-0.01	-8.76
20060214221500	0.15	-8.75
20060214224500	0.16	-8.62
20060214231500	0.13	-8.83
20060214234500	0.07	-8.98
20060215001500	-0.01	-9.28
20060215004500	0.03	-9.37
20060215011500	-0.01	-9.47
20060215014500	-0.02	-9.55
20060215021500	0.12	-9.4
20060215024500	0.28	-9.18
20060215031500	0.07	-9.1
20060215034500	-0.01	-8.95
20060215041500	0.04	-8.77
20060215044500	0.1	-8.55
20060215051500	0.09	-8.35
20060215054500	0.05	-8.19
20060215061500	0.02	-8.06
20060215064500	-0.03	-7.94
20060215071500	0.02	-7.85
20060215074500	-0.05	-7.8
20060215081500	0.06	-7.8
20060215084500	0.06	-7.87
20060215091500	0.1	-8
20060215094500	0.14	-8
20060215101500	0.13	-7.92
20060215104500	0.11	-7.96
20060215111500	0.18	-8
20060215114500	0.3	-7.96
20060215121500	0.64	-7.94
20060215124500	0.5	-7.93
20060215131500	0.62	-7.9
20060215134500	0.68	-7.87
20060215141500	0.56	-7.75
20060215144500	0.56	-7.67
20060215151500	0.65	-7.77
20060215154500	1.5	-7.75
20060215161500	1.63	-7.79
20060215164500	0.75	-7.79
20060215171500	0.36	-7.82
20060215174500	0.2	-7.86
20060215181500	0.25	-7.9
20060215184500	0.17	-7.91
20060215191500	0.45	-7.92
20060215194500	0.63	-7.95
20060215201500	0.53	-8.07
20060215204500	0.7	-8.11
20060215211500	1.36	-8.17
20060215214500	2.38	-8.39
20060215221500	2.33	-8.67
20060215224500	1.65	-8.98
20060215231500	1.36	-9.34
20060215234500	1.36	-9.65
20060216001500	1.53	-9.97
20060216004500	1.06	-10
20060216011500	0.57	-9.85
20060216014500	0.48	-9.77
20060216021500	0.41	-9.56
20060216024500	0.41	-9.29
20060216031500	0.43	-9.08
20060216034500	0.4	-8.87
20060216041500	0.38	-8.6
20060216044500	0.4	-8.33
20060216051500	0.55	-8.34
20060216054500	0.43	-8.26
20060216061500	0.29	-8.08
20060216064500	0.4	-7.92
20060216071500	0.39	-7.9
20060216074500	0.35	-7.86
20060216081500	0.3	-7.89
20060216084500	0.34	-7.9
20060216091500	0.21	-7.96
20060216094500	0.33	-7.98
20060216101500	0.39	-8.01
20060216104500	0.46	-8.01
20060216111500	0.87	-7.91
20060216114500	1.04	-7.81
20060216121500	1.25	-7.69
20060216124500	0.94	-7.62
20060216131500	0.67	-7.76
20060216134500	0.63	-8.01
20060216141500	0.56	-8.29
20060216144500	0.68	-8.22
20060216151500	0.93	-8.1
20060216154500	1.5	-8.07
20060216161500	1.9	-8.35
20060216164500	1.29	-8.69
20060216171500	1.22	-8.91
20060216174500	1.11	-8.92
20060216181500	0.81	-9.39
20060216184500	0.88	-9.81
20060216191500	3	-10.51
20060216194500	4.79	-11.54
20060216201500	4.08	-12.09
20060216204500	3.27	-12.45
20060216211500	2.87	-12.96
20060216214500	2.7	-13.25
20060216221500	2.43	-13.41
20060216224500	1.92	-13.59
20060216231500	1.56	-13.84
20060216234500	1.3	-14.01
20060217001500	1.2	-14.23
20060217004500	1.32	-14.37
20060217011500	1.44	-14.46
20060217014500	1.53	-14.37
20060217021500	1.69	-14.37
20060217024500	1.78	-14.63
20060217031500	2	-14.91
20060217034500	2.07	-15.19
20060217041500	1.91	-15.41
20060217044500	1.83	-15.41
20060217051500	1.66	-15.22
20060217054500	1.8	-14.94
20060217061500	1.81	-14.88
20060217064500	1.89	-14.85
20060217071500	1.97	-14.9
20060217074500	1.94	-15.06
20060217081500	2.12	-15.19
20060217084500	2.89	-15.13
20060217091500	3.93	-15
20060217094500	4.56	-14.68
20060217101500	4.3	-14.2
20060217104500	3.79	-13.84
20060217111500	3.38	-13.53
20060217114500	3.75	-13.24
20060217121500	4.61	-12.96
20060217124500	3.88	-12.71
20060217131500	3.57	-12.58
20060217134500	4.22	-12.51
20060217141500	4.26	-12.31
20060217144500	4.02	-12.07
20060217151500	3.34	-11.96
20060217154500	3.06	-12.15
20060217161500	2.81	-12.23
20060217164500	2.7	-12.38
20060217171500	2.64	-12.7
20060217174500	2.51	-13.12
20060217181500	2.38	-13.43
20060217184500	2.25	-13.77
20060217191500	2.13	-14.1
20060217194500	2.45	-14.32
20060217201500	2.77	-14.6
20060217204500	3.61	-14.85
20060217211500	4.3	-15.14
20060217214500	5.03	-15.2
20060217221500	5.59	-15.09
20060217224500	5.23	-15.14
20060217231500	5.09	-15.17
20060217234500	4.92	-15.28
20060218001500	5.06	-15.51
20060218004500	4.78	-15.57
20060218011500	4.8	-15.61
20060218014500	4.76	-15.7
20060218021500	4.86	-15.83
20060218024500	4.93	-16.05
20060218031500	5.22	-16.12
20060218034500	5.21	-16.19
20060218041500	5.43	-16.18
20060218044500	5.19	-16.05
20060218051500	5.09	-16.21
20060218054500	5.38	-16.39
20060218061500	5.52	-16.41
20060218064500	5.25	-16.49
20060218071500	5	-16.49
20060218074500	4.89	-16.22
20060218081500	4.83	-16.1
20060218084500	4.73	-15.78
20060218091500	4.44	-15.62
20060218094500	4.22	-15.25
20060218101500	3.62	-15.04
20060218104500	3.49	-14.69
20060218111500	3.31	-14.03
20060218114500	3.37	-13.68
20060218121500	3.51	-13.54
20060218124500	3.64	-13.57
20060218131500	3.55	-13.25
20060218134500	3.53	-12.83
20060218141500	3.75	-12.57
20060218144500	3.82	-12.31
20060218151500	3.82	-12.07
20060218154500	3.7	-11.96
20060218161500	3.62	-11.82
20060218164500	3.57	-11.68
20060218171500	3.57	-11.51
20060218174500	3.63	-11.39
20060218181500	3.51	-11.18
20060218184500	3.59	-10.97
20060218191500	3.39	-10.8
20060218194500	3.4	-10.62
20060218201500	3.26	-10.43
20060218204500	3.17	-10.23
20060218211500	3.45	-10.04
20060218214500	3.47	-9.89
20060218221500	3.25	-9.82
20060218224500	3.09	-9.67
20060218231500	2.93	-9.54
20060218234500	3.03	-9.37
20060219001500	3.06	-9.16
20060219004500	3.02	-9.03
20060219011500	2.97	-8.85
20060219014500	3.19	-8.63
20060219021500	3.45	-8.47
20060219024500	3.01	-8.33
20060219031500	2.94	-8.17
20060219034500	2.81	-8.08
20060219041500	2.78	-8.02
20060219044500	2.69	-7.91
20060219051500	2.66	-7.83
20060219054500	2.63	-7.75
20060219061500	2.47	-7.64
20060219064500	2.33	-7.56
20060219071500	2.33	-7.42
20060219074500	2.39	-7.32
20060219081500	2.88	-7.19
20060219084500	2.04	-7.02
20060219091500	1.81	-6.85
20060219094500	1.6	-6.69
20060219101500	1.6	-6.47
20060219104500	1.55	-6.22
20060219111500	1.49	-6.02
20060219114500	1.49	-5.83
20060219121500	1.57	-5.66
20060219124500	1.54	-5.5
20060219131500	1.4	-5.34
20060219134500	1.53	-5.18
20060219141500	1.44	-5.03
20060219144500	1.29	-4.88
20060219151500	1.22	-4.8
20060219154500	1.26	-4.74
20060219161500	1.8	-4.79
20060219164500	1.5	-4.81
20060219171500	1.38	-4.8
20060219174500	2.86	-4.81
20060219181500	1.51	-4.81
20060219184500	1.35	-4.79
20060219191500	1.47	-4.72
20060219194500	1.39	-4.69
20060219201500	1.3	-4.71
20060219204500	1.3	-4.7
20060219211500	1.58	-4.67
20060219214500	1.12	-4.68
20060219221500	2.58	-4.63
20060219224500	3.19	-4.61
20060219231500	1.24	-4.62
20060219234500	1.25	-4.67
20060220001500	1.54	-4.8
20060220004500	1.51	-4.83
20060220011500	2.21	-4.87
20060220014500	1.5	-4.88
20060220021500	1.58	-4.92
20060220024500	1.65	-4.98
20060220031500	1.17	-5.15
20060220034500	1.19	-5.21
20060220041500	1.41	-5.26
20060220044500	1.52	-5.49
20060220051500	1.32	-5.65
20060220054500	1.46	-5.63
20060220061500	1.58	-5.67
20060220064500	1.67	-5.8
20060220071500	2.1	-5.88
20060220074500	2.33	-5.92
20060220081500	2.28	-5.9
20060220084500	2.53	-5.72
20060220091500	2.06	-5.65
20060220094500	1.77	-5.59
20060220101500	1.93	-5.59
20060220104500	1.85	-5.58
20060220111500	2.43	-5.5
20060220114500	2.38	-5.31
20060220121500	1.51	-5.11
20060220124500	1.45	-4.75
20060220131500	1.25	-4.55
20060220134500	1.29	-4.54
20060220141500	1.45	-4.48
20060220144500	1.38	-4.46
20060220151500	1.18	-4.37
20060220154500	1.29	-4.37
20060220161500	1.35	-4.35
20060220164500	1.37	-4.49
20060220171500	1.35	-4.51
20060220174500	1.54	-4.54
20060220181500	1.41	-4.64
20060220184500	1.25	-4.8
20060220191500	1.37	-4.82
20060220194500	1.5	-4.78
20060220201500	1.36	-4.48
20060220204500	1.19	-4.25
20060220211500	1.35	-4.18
20060220214500	1.63	-4.26
20060220221500	1.69	-4.24
20060220224500	1.7	-4.21
20060220231500	1.59	-4.28
20060220234500	1.33	-4.54
20060221001500	1.25	-4.69
20060221004500	1.28	-4.46
20060221011500	1.2	-3.89
20060221014500	1.16	-3.96
20060221021500	1	-4.11
20060221024500	1.01	-4.12
20060221031500	1.01	-4.07
20060221034500	1.23	-3.94
20060221041500	1.21	-3.91
20060221044500	1.16	-3.9
20060221051500	0.96	-3.83
20060221054500	0.85	-3.71
20060221061500	0.7	-3.72
20060221064500	0.54	-3.74
20060221071500	0.46	-3.8
20060221074500	0.32	-3.96
20060221081500	0.25	-4.4
20060221084500	NaN	NaN
20060221091500	0.28	-5.47
20060221094500	0.28	-5.77
20060221101500	0.49	-6.22
20060221104500	0.76	-6.92
20060221111500	0.84	-7.09
20060221114500	0.77	-7.6
20060221121500	0.76	-7.87
20060221124500	0.76	-7.4
20060221131500	0.87	-7.19
20060221134500	0.81	-6.76
20060221141500	0.75	-6.46
20060221144500	0.82	-6.47
20060221151500	0.78	-6.29
20060221154500	0.77	-6.25
20060221161500	0.77	-6.07
20060221164500	0.72	-6.16
20060221171500	0.88	-6.16
20060221174500	0.76	-6.18
20060221181500	0.75	-6.22
20060221184500	0.78	-6.39
20060221191500	0.77	-6.47
20060221194500	0.71	-6.54
20060221201500	0.67	-6.53
20060221204500	0.6	-6.64
20060221211500	0.5	-6.88
20060221214500	0.49	-6.95
20060221221500	0.41	-7.12
20060221224500	0.38	-7.1
20060221231500	0.34	-7.04
20060221234500	0.34	-6.96
20060222001500	0.31	-6.84
20060222004500	0.34	-6.7
20060222011500	0.31	-6.55
20060222014500	0.36	-6.53
20060222021500	0.32	-6.68
20060222024500	0.22	-6.37
20060222031500	0.18	-6.03
20060222034500	0.15	-5.96
20060222041500	0.16	-6.05
20060222044500	0.13	-5.52
20060222051500	0.12	-5.4
20060222054500	0.16	-5.2
20060222061500	0.06	-5.02
20060222064500	0.1	-4.9
20060222071500	0.09	-4.65
20060222074500	0.09	-4.33
20060222081500	0.05	-3.94
20060222084500	0.12	-3.66
20060222091500	0.09	-3.4
20060222094500	0.06	-3.03
20060222101500	0.02	-2.8
20060222104500	0.12	-2.41
20060222111500	0.1	-1.97
20060222114500	0.05	-1.53
20060222121500	0.05	-1.18
20060222124500	0.04	-1.04
20060222131500	0.04	-1.03
20060222134500	0.03	-0.96
20060222141500	NaN	-0.9
20060222144500	0.01	-0.86
20060222151500	-0.01	-0.84
20060222154500	NaN	-0.86
20060222161500	0.02	-1
20060222164500	0.04	-1.73
20060222171500	0.35	-2.62
20060222174500	0.1	-3.35
20060222181500	0.3	-3.99
20060222184500	0.25	-4.24
20060222191500	0.22	-4.66
20060222194500	0.21	-5.12
20060222201500	0.37	-5.5
20060222204500	0.33	-5.84
20060222211500	0.37	-5.97
20060222214500	0.32	-6.13
20060222221500	0.2	-6.36
20060222224500	0.24	-6.57
20060222231500	0.25	-6.74
20060222234500	0.35	-7.13
20060223001500	0.35	-7.41
20060223004500	0.46	-7.65
20060223011500	0.42	-7.78
20060223014500	0.51	-8
20060223021500	0.65	-8.05
20060223024500	0.36	-8.2
20060223031500	0.33	-8.41
20060223034500	0.33	-8.65
20060223041500	0.35	-8.65
20060223044500	0.34	-8.65
20060223051500	0.31	-8.63
20060223054500	0.41	-8.64
20060223061500	0.48	-8.62
20060223064500	0.43	-8.61
20060223071500	0.39	-8.55
20060223074500	0.36	-8.51
20060223081500	0.31	-8.47
20060223084500	0.27	-8.48
20060223091500	0.37	-8.42
20060223094500	0.85	-8.15
20060223101500	0.68	-7.73
20060223104500	0.47	-7.13
20060223111500	0.57	-6.6
20060223114500	0.49	-6.44
20060223121500	0.51	-6.4
20060223124500	0.57	-6.17
20060223131500	0.56	-5.92
20060223134500	0.48	-5.6
20060223141500	0.45	-5.26
20060223144500	0.34	-4.94
20060223151500	0.35	-4.77
20060223154500	0.25	-4.59
20060223161500	0.26	-4.4
20060223164500	0.18	-4.17
20060223171500	0.15	-4.01
20060223174500	0.16	-3.91
20060223181500	0.18	-3.72
20060223184500	0.1	-3.42
20060223191500	0.02	-3.18
20060223194500	0.01	-3.07
20060223201500	-0.02	-2.87
20060223204500	0.03	-2.77
20060223211500	0.03	-2.69
20060223214500	NaN	-2.57
20060223221500	0.04	-2.61
20060223224500	0.03	-2.71
20060223231500	0.03	-2.84
20060223234500	0.03	-2.9
20060224001500	0.03	-3.21
20060224004500	0.06	-3.31
20060224011500	0.07	-3.44
20060224014500	0.03	-3.52
20060224021500	0.02	-3.77
20060224024500	0.02	-3.92
20060224031500	0.02	-3.86
20060224034500	-0.02	-4.04
20060224041500	0.02	-4.07
20060224044500	0.03	-4.06
20060224051500	-0.01	-4.14
20060224054500	NaN	-4.26
20060224061500	0.05	-4.37
20060224064500	-0.02	-4.52
20060224071500	NaN	-4.46
20060224074500	-0.03	-4.44
20060224081500	-0.03	-4.37
20060224084500	0.02	-4.29
20060224091500	-0.01	-4.23
20060224094500	0.03	-4.19
20060224101500	0.01	-4.06
20060224104500	NaN	-4
20060224111500	NaN	-3.97
20060224114500	-0.01	-3.87
20060224121500	0.02	-3.75
20060224124500	0.19	-3.74
20060224131500	0.51	-3.68
20060224134500	0.44	-3.63
20060224141500	0.32	-3.44
20060224144500	0.35	-3.19
20060224151500	0.47	-2.83
20060224154500	0.34	-2.65
20060224161500	0.16	-2.49
20060224164500	0.11	-2.37
20060224171500	0.13	-2.31
20060224174500	0.09	-2.21
20060224181500	0.02	-2.06
20060224184500	0.04	-1.99
20060224191500	0.03	-2.02
20060224194500	0.02	-2.11
20060224201500	0.06	-2.14
20060224204500	NaN	-2.14
20060224211500	0.03	-2.11
20060224214500	0.07	-2.12
20060224221500	0.05	-2.15
20060224224500	0.04	-2.13
20060224231500	0.03	-2.14
20060224234500	0.05	-2.09
20060225001500	-0.02	-2.05
20060225004500	-0.02	-2.04
20060225011500	NaN	-1.99
20060225014500	NaN	-2
20060225021500	0.02	-2.01
20060225024500	0.01	-2.03
20060225031500	NaN	-2.11
20060225034500	0.05	-2.29
20060225041500	0.03	-2.48
20060225044500	0.05	-2.74
20060225051500	-0.03	-3.1
20060225054500	0.12	-3.37
20060225061500	0.06	-3.58
20060225064500	0.04	-3.88
20060225071500	0.01	-4.17
20060225074500	0.05	-4.6
20060225081500	0.1	-4.77
20060225084500	0.13	-5.03
20060225091500	0.17	-4.99
20060225094500	0.1	-4.74
20060225101500	0.07	-4.57
20060225104500	0.15	-4.39
20060225111500	0.11	-4.08
20060225114500	0.11	-3.87
20060225121500	0.15	-3.7
20060225124500	0.08	-3.68
20060225131500	0.07	-3.53
20060225134500	0.09	-3.43
20060225141500	0.09	-3.55
20060225144500	0.11	-3.55
20060225151500	0.1	-3.5
20060225154500	0.07	-3.52
20060225161500	0.07	-3.6
20060225164500	0.01	-3.84
20060225171500	0.06	-4.27
20060225174500	0.15	-4.74
20060225181500	0.11	-5.1
20060225184500	0.08	-5.31
20060225191500	0.19	-5.56
20060225194500	0.24	-6.07
20060225201500	0.23	-6.4
20060225204500	0.22	-6.63
20060225211500	0.22	-6.93
20060225214500	0.16	-7.4
20060225221500	0.13	-7.66
20060225224500	0.1	-7.93
20060225231500	0.19	-8.1
20060225234500	0.25	-8.05
20060226001500	0.44	-8.08
20060226004500	0.39	-8.22
20060226011500	0.3	-8.57
20060226014500	0.26	-8.72
20060226021500	0.21	-8.67
20060226024500	0.22	-8.91
20060226031500	0.18	-9.3
20060226034500	0.18	-9.36
20060226041500	0.24	-9.61
20060226044500	0.23	-9.73
20060226051500	0.32	-9.83
20060226054500	0.2	-9.93
20060226061500	0.29	-9.45
20060226064500	0.31	-9.15
20060226071500	0.52	-9.78
20060226074500	0.53	-9.39
20060226081500	0.24	-8.36
20060226084500	0.09	-7.99
20060226091500	0.18	-8.93
20060226094500	0.22	-9.88
20060226101500	0.1	-9.94
20060226104500	0.11	-9.53
20060226111500	0.14	-8.33
20060226114500	0.12	-7.46
20060226121500	0.12	-6.63
20060226124500	0.02	-6.35
20060226131500	0.08	-6.2
20060226134500	-0.02	-6.12
20060226141500	0.05	-5.77
20060226144500	0.02	-5.66
20060226151500	0.02	-5.78
20060226154500	-0.02	-5.79
20060226161500	0.07	-5.94
20060226164500	0.3	-6.05
20060226171500	0.14	-6.19
20060226174500	NaN	-6.27
20060226181500	0.08	-6.49
20060226184500	0.13	-6.49
20060226191500	0.03	-6.45
20060226194500	0.04	-6.83
20060226201500	0.17	-7.2
20060226204500	0.44	-7.4
20060226211500	0.64	-7.56
20060226214500	0.25	-7.64
20060226221500	0.33	-7.82
20060226224500	0.32	-8.02
20060226231500	0.44	-7.98
20060226234500	0.37	-8.23
20060227001500	0.22	-8.36
20060227004500	0.58	-8.15
20060227011500	0.36	-8
20060227014500	0.56	-8.09
20060227021500	-0.03	-8.14
20060227024500	NaN	-8.43
20060227031500	0.16	-8.97
20060227034500	0.29	-9.82
20060227041500	0.39	-10.28
20060227044500	0.11	-9.87
20060227051500	0.3	-10.28
20060227054500	0.15	-10.06
20060227061500	0.35	-9.99
20060227064500	0.3	-9.97
20060227071500	0.42	-10.76
20060227074500	0.28	-10.54
20060227081500	0.19	-11.24
20060227084500	0.1	-11.48
20060227091500	0.17	-11.93
20060227094500	0.21	-12.12
20060227101500	0.44	-12.04
20060227104500	0.48	-13.25
20060227111500	0.49	-13.34
20060227114500	0.49	-12.02
20060227121500	0.69	-10.76
20060227124500	0.75	-10.45
20060227131500	0.69	-9.87
20060227134500	0.53	-9.16
20060227141500	0.47	-8.67
20060227144500	0.47	-8.58
20060227151500	0.79	-8.38
20060227154500	0.84	-8.38
20060227161500	1.08	-8.37
20060227164500	1.46	-8.7
20060227171500	1.61	-9.34
20060227174500	1.57	-9.77
20060227181500	1.09	-9.7
20060227184500	1.19	-9.63
20060227191500	0.64	-9.72
20060227194500	2.77	-10.08
20060227201500	0.61	-10.65
20060227204500	0.57	-10.83
20060227211500	0.58	-10.87
20060227214500	1.1	-11.32
20060227221500	1.87	-11.92
20060227224500	2.16	-12.11
20060227231500	3.71	-12.28
20060227234500	2.45	-12.47
20060228001500	0.58	-12.58
20060228004500	0.69	-13.08
20060228011500	0.64	-13.06
20060228014500	0.4	-13.04
20060228021500	0.63	-13.06
20060228024500	1.33	-13.24
20060228031500	0.92	-14.1
20060228034500	0.71	-13.87
20060228041500	0.41	-13.57
20060228044500	0.4	-13.6
20060228051500	0.31	-13.69
20060228054500	1.22	-13.9
20060228061500	0.61	-14.65
20060228064500	0.21	-14.6
20060228071500	0.14	-15.46
20060228074500	0.07	-16.21
20060228081500	0.09	-16.64
20060228084500	0.12	-16.77
20060228091500	0.23	-16.26
20060228094500	0.21	-15.95
20060228101500	0.26	-15.41
20060228104500	0.3	-14.57
20060228111500	0.56	-13.7
20060228114500	0.83	-12.87
20060228121500	0.84	-11.96
20060228124500	0.86	-11.15
20060228131500	0.75	-10.38
20060228134500	0.7	-10.1
20060228141500	0.6	-9.89
20060228144500	0.59	-9.85
20060228151500	0.61	-9.77
20060228154500	0.4	-9.53
20060228161500	0.32	-9.18
20060228164500	0.29	-8.87
20060228171500	0.29	-9.06
20060228174500	0.33	-9.25
20060228181500	0.35	-9.57
20060228184500	0.33	-9.91
20060228191500	0.41	-10.23
20060228194500	0.46	-10.47
20060228201500	0.44	-10.89
20060228204500	0.46	-11.25
20060228211500	0.47	-11.37
20060228214500	0.52	-11.6
20060228221500	0.45	-11.67
20060228224500	0.51	-12
20060228231500	0.48	-12.08
20060228234500	0.49	-12.16
20060301001500	0.75	-12.34
20060301004500	0.72	-12.27
20060301011500	0.71	-12.17
20060301014500	0.77	-12.13
20060301021500	0.7	-12.17
20060301024500	0.77	-12.18
20060301031500	0.81	-12.11
20060301034500	0.8	-12.05
20060301041500	0.79	-11.95
20060301044500	1.03	-11.76
20060301051500	1.32	-11.62
20060301054500	1.15	-11.69
20060301061500	1.07	-11.81
20060301064500	1.3	-11.9
20060301071500	1.44	-12.01
20060301074500	1.24	-12.15
20060301081500	1.45	-12.19
20060301084500	1.87	-12.07
20060301091500	1.48	-11.98
20060301094500	1.39	-11.93
20060301101500	1.65	-11.77
20060301104500	1.62	-11.36
20060301111500	1.44	-10.86
20060301114500	1.09	-10.16
20060301121500	0.77	-9.57
20060301124500	0.78	-9.32
20060301131500	0.88	-8.88
20060301134500	0.8	-8.45
20060301141500	0.78	-8.38
20060301144500	0.94	-8.32
20060301151500	0.87	-8.07
20060301154500	0.91	-7.88
20060301161500	0.97	-7.83
20060301164500	0.84	-8.12
20060301171500	0.93	-8.5
20060301174500	1.02	-8.8
20060301181500	1.15	-9.13
20060301184500	1.15	-9.43
20060301191500	1.24	-9.64
20060301194500	1.21	-9.92
20060301201500	1.46	-10.32
20060301204500	1.27	-10.88
20060301211500	2.03	-11.4
20060301214500	1.66	-11.83
20060301221500	1.82	-12.23
20060301224500	1.93	-12.63
20060301231500	2.1	-12.9
20060301234500	2.04	-13.24
20060302001500	2.5	-13.75
20060302004500	2.18	-14.13
20060302011500	2.13	-14.2
20060302014500	2.33	-14.12
20060302021500	2.34	-13.85
20060302024500	2.35	-13.67
20060302031500	2.74	-13.51
20060302034500	2.72	-13.28
20060302041500	2.51	-13
20060302044500	2.35	-12.52
20060302051500	2.45	-12.13
20060302054500	2.53	-11.87
20060302061500	2.56	-11.79
20060302064500	2.66	-11.84
20060302071500	2.43	-11.96
20060302074500	2.44	-12.12
20060302081500	2.68	-12.23
20060302084500	2.51	-12.5
20060302091500	2.36	-12.72
20060302094500	2.33	-12.66
20060302101500	2.04	-12.48
20060302104500	1.73	-11.93
20060302111500	1.41	-11.5
20060302114500	1.2	-10.97
20060302121500	1.13	-10.8
20060302124500	0.99	-10.56
20060302131500	0.93	-10.21
20060302134500	0.94	-9.87
20060302141500	0.91	-9.07
20060302144500	0.89	-8.12
20060302151500	1.06	-8.07
20060302154500	1.13	-8.11
20060302161500	1.37	-8.14
20060302164500	1.21	-8.32
20060302171500	1.28	-8.66
20060302174500	1.18	-9.15
20060302181500	1.13	-9.81
20060302184500	1.6	-10.31
20060302191500	2.12	-10.65
20060302194500	2.64	-10.95
20060302201500	2.34	-11.19
20060302204500	2.13	-11.48
20060302211500	1.77	-11.68
20060302214500	1.47	-11.8
20060302221500	1.22	-11.92
20060302224500	1.11	-12.02
20060302231500	1.19	-12.1
20060302234500	1.2	-12.15
20060303001500	1.13	-12.23
20060303004500	1.11	-12.36
20060303011500	1.1	-12.49
20060303014500	1.21	-12.64
20060303021500	1.16	-12.75
20060303024500	1.2	-12.87
20060303031500	1.25	-13.01
20060303034500	1.12	-13.22
20060303041500	1.05	-13.61
20060303044500	0.91	-13.99
20060303051500	0.85	-14.15
20060303054500	0.78	-14.31
20060303061500	0.77	-14.5
20060303064500	0.71	-14.56
20060303071500	0.72	-14.66
20060303074500	0.76	-14.79
20060303081500	0.83	-14.83
20060303084500	0.79	-14.71
20060303091500	0.68	-14.31
20060303094500	0.65	-13.9
20060303101500	0.63	-13.59
20060303104500	0.62	-13.4
20060303111500	0.74	-13.21
20060303114500	0.7	-12.86
20060303121500	0.71	-12.38
20060303124500	0.65	-11.8
20060303131500	0.65	-11.65
20060303134500	0.64	-11.4
20060303141500	0.66	-11.07
20060303144500	0.63	-11.27
20060303151500	0.66	-11.1
20060303154500	0.68	-11.09
20060303161500	0.57	-10.89
20060303164500	0.56	-10.89
20060303171500	0.61	-11.04
20060303174500	0.66	-11.22
20060303181500	0.77	-11.4
20060303184500	0.91	-11.43
20060303191500	0.72	-11.55
20060303194500	0.48	-11.62
20060303201500	0.37	-11.83
20060303204500	0.39	-12.14
20060303211500	0.4	-12.26
20060303214500	0.3	-12.33
20060303221500	0.36	-12.49
20060303224500	0.44	-12.68
20060303231500	0.4	-12.88
20060303234500	0.36	-13.04
20060304001500	0.34	-13.19
20060304004500	0.43	-13.36
20060304011500	0.41	-13.62
20060304014500	0.43	-13.85
20060304021500	0.45	-14.11
20060304024500	0.47	-14.29
20060304031500	0.48	-14.52
20060304034500	0.54	-14.85
20060304041500	0.48	-15.21
20060304044500	0.58	-15.27
20060304051500	0.66	-15.42
20060304054500	0.69	-15.52
20060304061500	0.92	-15.55
20060304064500	0.89	-15.81
20060304071500	0.92	-15.99
20060304074500	0.95	-16.06
20060304081500	0.9	-16.07
20060304084500	1.04	-15.77
20060304091500	1.07	-15.31
20060304094500	1.11	-14.74
20060304101500	1.21	-14.02
20060304104500	1.4	-13.14
20060304111500	2.34	-12.38
20060304114500	2.23	-11.74
20060304121500	1.38	-11.23
20060304124500	1.25	-11.13
20060304131500	0.94	-10.87
20060304134500	0.79	-10.73
20060304141500	0.7	-10.22
20060304144500	0.66	-9.8
20060304151500	0.87	-10.01
20060304154500	0.82	-10.26
20060304161500	0.89	-10.3
20060304164500	0.87	-10.28
20060304171500	0.82	-10.37
20060304174500	1.03	-10.57
20060304181500	1.06	-10.69
20060304184500	1.07	-10.75
20060304191500	1.28	-10.8
20060304194500	1.09	-10.84
20060304201500	1.28	-10.88
20060304204500	1.39	-10.93
20060304211500	1.51	-10.99
20060304214500	1.53	-10.99
20060304221500	1.38	-10.96
20060304224500	1.21	-10.92
20060304231500	1.06	-10.9
20060304234500	1	-10.88
20060305001500	0.96	-10.89
20060305004500	0.96	-10.92
20060305011500	1.12	-10.93
20060305014500	1.37	-10.93
20060305021500	1.43	-10.94
20060305024500	1.52	-11.01
20060305031500	1.49	-11.15
20060305034500	1.55	-11.23
20060305041500	1.68	-11.28
20060305044500	1.66	-11.33
20060305051500	1.67	-11.41
20060305054500	1.65	-11.43
20060305061500	1.58	-11.47
20060305064500	1.52	-11.55
20060305071500	1.44	-11.64
20060305074500	1.54	-11.82
20060305081500	1.62	-12.06
20060305084500	1.57	-12.14
20060305091500	1.31	-12.05
20060305094500	1.29	-11.95
20060305101500	1.56	-11.76
20060305104500	2.07	-11.27
20060305111500	2.14	-10.74
20060305114500	2.27	-10.23
20060305121500	2.32	-9.69
20060305124500	2.42	-9.39
20060305131500	2.36	-8.88
20060305134500	2.26	-8.55
20060305141500	2.2	-8.32
